cancer_type	perc_diploid	nb_clones	nb_mut	nb_sig	min_dist	max_dist	avg_dist	avg_major_cn	actual_perc_diploid	avg_tot_cn	index	bic	aic	aicc	icl_q	icl_qn	bic_alt	sh_4	sh_5	sh_6	sh_7	sh_8	sh_9	sh_10	max_curvature	ll_1	ll_2	ll_3	ll_4	ll_5	ll_6	ll_7	ll_8	ll_9	ll_10	timestamp
24	0	1	300	7				2.273333333333333	0.0	3.4466666666666668	0	1	1	1	1	1	1	2	4	4	4	4	4	4	2	-2287.6089501809797	-2286.764662167061	-2286.764662391005	-2286.565011746535	-2286.725169081341	-2286.573664453822	-2286.5680956005626	-2286.5644425305177	-2286.564245240985	-2286.5641233024235	1559333232.074741
24	20	1	300	65				2.0	0.20333333333333334	3.103333333333333	0	1	1	5	1	1	1	2	2	2	2	2	5	5	2	-2263.0212289596648	-2260.330631258193	-2260.360075436327	-2260.2598914605205	-2259.997662734442	-2260.011800480525	-2260.1968039958233	-2259.958219800421	-2260.113625710313	-2260.085049639145	1559335156.5659156
24	20	1	300	7				2.0	0.20333333333333334	3.103333333333333	0	1	1	1	1	1	1	2	2	4	4	4	8	8	2	-2267.1396277350227	-2266.7504338528224	-2266.740312014172	-2266.7338420751266	-2266.7328037879847	-2266.732441624718	-2266.729761447112	-2266.729746878957	-2266.7326022180428	-2266.732462854165	1559335156.5659156
24	40	1	300	65				1.6766666666666667	0.4566666666666666	2.703333333333333	0	1	1	5	1	1	1	2	2	2	2	2	2	8	3	-2335.522607941453	-2332.0487110432778	-2336.053321386051	-2331.8493093656994	-2331.3327843197917	-2331.294318156894	-2331.278816701459	-2331.1890382477372	-2331.232332432273	-2331.216196528196	1559333365.8953063
24	40	1	300	7				1.6766666666666667	0.4566666666666666	2.703333333333333	0	1	1	1	1	1	1	2	2	2	2	2	2	7	3	-2341.95192284752	-2341.629276402017	-2341.950598019017	-2341.619902459537	-2341.619308061709	-2341.619706955286	-2341.619171372164	-2341.619190578988	-2341.619560624338	-2341.6193573309743	1559333365.8953063
24	60	1	300	65				1.53	0.5833333333333334	2.59	0	1	1	5	1	1	1	2	2	2	2	5	5	9	2	-2240.1167510070945	-2233.137106761963	-2232.6030030037327	-2232.018504593926	-2231.320475059153	-2231.307197930062	-2231.295363117729	-2231.289577172077	-2231.2891860003165	-2232.6563945922267	1559332842.0572438
24	60	1	300	7				1.53	0.5833333333333334	2.59	0	1	1	1	1	1	1	2	3	5	5	5	9	9	2	-2249.842135858462	-2246.1251822922663	-2245.796628489015	-2245.796377803256	-2245.7962228692454	-2245.797498032564	-2245.7975935644963	-2245.79733439041	-2245.796008977475	-2245.797561460572	1559332842.0572438
24	80	1	300	65				1.15	0.86	2.1333333333333333	0	1	1	5	1	1	1	2	2	2	2	2	2	2	2	-2231.5432212488126	-2229.6010101915094	-2231.323852975741	-2231.1112591191813	-2229.6634619394654	-2229.6290176644793	-2229.6805112609604	-2229.741374867123	-2229.768625773325	-2229.6638371351955	1559333269.8056417
24	80	1	300	7				1.15	0.86	2.1333333333333333	0	1	1	1	1	1	1	2	2	2	4	2	2	4	3	-2236.105803728717	-2234.8569774558514	-2236.102745980153	-2234.8531570824007	-2234.894113544671	-2234.908658246767	-2236.1046014785397	-2234.9319380947272	-2234.9308436054234	-2236.1027937684757	1559333269.8056417
24	100	1	300	65				1.0	1.0	2.0	0	1	1	5	1	1	1	2	3	3	5	6	6	6	2	-2329.3807998112466	-2326.544066065914	-2326.035995110245	-2326.029039788687	-2325.995307736932	-2325.9821375513	-2326.011451723361	-2326.0116984180772	-2326.213712230151	-2326.151745496619	1559333673.0006185
24	100	1	300	7				1.0	1.0	2.0	0	1	1	1	1	1	1	1	3	3	3	6	3	6	3	-2335.2121215889083	-2334.952499862514	-2334.683962144467	-2334.679195743289	-2334.6788297169837	-2334.673291702501	-2334.674726391995	-2334.676765288117	-2334.672900263393	-2334.6723940230336	1559333673.0006185
24	0	1	600	65				2.22	0.0	3.3566666666666665	0	1	1	10	1	1	1	2	2	2	2	4	4	4	2	-4411.496389180487	-4406.817557114423	-4408.089636238898	-4404.506860527201	-4404.511728033203	-4404.551542811314	-4404.738626976032	-4404.6142789405685	-4404.518855640052	-4404.194693506513	1559336961.0107598
24	0	1	600	7				2.22	0.0	3.3566666666666665	0	1	1	1	1	1	1	2	4	4	4	4	4	4	4	-4413.158925242437	-4411.3509133095295	-4410.665437683683	-4409.927834445003	-4410.502057893721	-4410.499077183653	-4409.957774569167	-4409.814924969047	-4409.755909794739	-4409.758667922155	1559336961.0107598
24	20	1	600	65				1.9783333333333333	0.21	3.053333333333333	0	1	1	10	1	1	1	2	3	3	6	6	4	9	2	-4890.169749739932	-4886.676875049669	-4885.7765782963625	-4885.700138592218	-4885.677086782363	-4885.649121002663	-4885.779468905821	-4885.658060992802	-4885.5269721377645	-4887.372449511667	1559336375.1088822
24	20	1	600	7				1.9783333333333333	0.21	3.053333333333333	0	1	1	1	1	1	1	1	4	4	3	4	4	7	3	-4900.965884539819	-4900.236608796092	-4899.774940321672	-4899.773743281344	-4899.775026076323	-4899.775803598033	-4899.77370371848	-4899.774286235333	-4899.774405477345	-4899.775910177014	1559336375.1088822
24	40	1	600	65				1.7266666666666666	0.44333333333333336	2.7816666666666667	0	1	1	10	1	1	1	2	2	2	2	2	2	2	2	-4345.261772363061	-4342.957733500753	-4344.139278597024	-4342.892666407641	-4342.514472025756	-4342.327436031959	-4342.8330026563735	-4342.4460620001455	-4342.388852119043	-4342.367116483079	1559336953.9586754
24	40	1	600	7				1.7266666666666666	0.44333333333333336	2.7816666666666667	0	1	1	1	6	1	1	2	2	4	4	4	4	4	2	-4348.5091375999855	-4346.932298543463	-4346.970154938023	-4346.725143743617	-4346.721647540987	-4346.9233257637125	-4346.7876763918875	-4346.8177902964535	-4346.8208587487	-4346.724463446051	1559336953.9586754
24	60	1	600	65				1.4383333333333332	0.635	2.466666666666667	0	1	1	10	1	1	1	2	2	2	2	2	2	2	2	-3983.081758267023	-3977.529288777013	-3978.2311081004777	-3977.1226205892517	-3977.394667281982	-3977.5342878729402	-3976.9463727203797	-3976.914608515293	-3977.166670720523	-3978.112302731192	1559339287.2378626
24	60	1	600	7				1.4383333333333332	0.635	2.466666666666667	0	1	1	1	2	1	1	2	2	4	4	7	7	7	2	-3986.952635566056	-3982.543311224054	-3982.513778557383	-3982.4143405257983	-3982.4136069483934	-3982.4117226605244	-3982.400000728047	-3982.416535742716	-3982.424557278686	-3982.4285130915277	1559339287.2378626
24	80	1	600	65				1.1566666666666667	0.8583333333333333	2.13	0	1	1	10	1	1	1	1	1	1	3	6	6	6	8	-4276.199216560943	-4276.286401683099	-4274.281997946508	-4274.049513705169	-4273.713785960705	-4273.660143076583	-4273.687973633898	-4275.353465705821	-4274.17825166776	-4274.694540208693	1559335810.9092827
24	80	1	600	7				1.1566666666666667	0.8583333333333333	2.13	0	1	1	1	2	1	1	1	1	3	3	3	3	3	2	-4284.728616807828	-4284.728910544729	-4284.4092191493155	-4284.409378712843	-4284.409037188686	-4284.403076419416	-4284.402759398479	-4284.399939966794	-4284.399375388222	-4284.4003736572295	1559335810.9092827
