nb_mut	nb_clones	cancer_type	nb_sig_subMU	seed	perc_dip	loglikelihood_MU	loglikelihood_nopi_MU	loglikelihood_subMU	loglikelihood_nopi_subMU	timestamp
1000	5	4	10	3807	0.4	-8220.9291551754	-8261.5421906146	-8245.352388723892	-8264.180693233458	1560244492.0909758
1000	5	4	10	3808	0.6	-8127.785008594827	-8154.45636533068	-8151.4890884697525	-8157.162660722321	1560243908.4444506
1000	5	4	10	3809	0.8	-8435.341551691297	-8474.473580045418	-8477.915869984585	-8490.211778162058	1560244274.2337558
1000	5	4	10	3810	1.0	-7657.866124127552	-7691.375420028136	-7697.6404901316955	-7705.066219034865	1560243528.8663585
1000	5	5	14	3811	0.0	-8372.938669328883	-8407.173889792244	-8389.771252079667	-8409.780712180429	1560244462.6725867
1000	5	5	14	3812	0.2	-7734.399743755906	-7753.407435301763	-7753.291321108326	-7762.940337770478	1560244507.9987483
1000	5	5	14	3813	0.4	-7701.782418495791	-7734.943522443047	-7723.610135451427	-7738.66281601502	1560249465.0151157
1000	5	5	14	3814	0.6	-7683.11426993748	-7704.425765229294	-7701.862393141023	-7711.578423532499	1560249813.7785187
1000	5	5	14	3815	0.8	-8116.285531037188	-8142.870221670386	-8128.888730602849	-8146.144690787241	1560243863.1120093
1000	5	5	14	3816	1.0	-8003.00607643016	-8022.98778921096	-8015.781295482187	-8025.176848231154	1560243794.473981
1000	5	6	6	3817	0.0	-7647.640612262983	-7678.8245588285035	-7683.9691224317985	-7689.07189410389	1560244816.467318
1000	5	6	6	3818	0.2	-8113.094903095263	-8135.1098264038965	-8137.9343130409425	-8150.025794072053	1560244445.890747
1000	5	6	6	3819	0.4	-7857.3592778459415	-7892.93942887608	-7912.0837826075585	-7917.636103867278	1560244658.693362
1000	5	6	6	3820	0.6	-7525.272214349452	-7549.802723672914	-7550.0243484188895	-7555.756352200004	1560244632.6211417
1000	5	6	6	3821	0.8	-7953.487503962109	-7992.528955658835	-7994.614862806501	-7999.663507579135	1560244610.0993524
1000	5	6	6	3822	1.0	-8097.288453092695	-8124.786666630901	-8124.646729080714	-8131.328923831892	1560243978.1706355
1000	5	7	4	3823	0.0	-7724.136481208091	-7751.543044227228	-7751.352252579596	-7758.970491931732	1560244994.556374
1000	5	7	4	3824	0.2	-6653.333729148581	-6664.970436722129	-6670.751803777876	-6674.639046849567	1560244601.523772
1000	5	7	4	3825	0.4	-5359.290394076379	-5361.056474068222	-5360.999536348518	-5361.20656892632	1560245255.3580742
1000	5	7	4	3826	0.6	-7470.0119278544535	-7500.776242148624	-7505.88774783285	-7509.366309370708	1560244837.2181284
1000	5	7	4	3827	0.8	-7966.7206705529725	-8004.676930008632	-8000.780917210792	-8006.666059815188	1560244334.783901
1000	5	7	4	3828	1.0	-7200.219166148528	-7224.487470041537	-7218.908885725907	-7228.208103166861	1560243834.4887757
1000	5	8	7	3829	0.0	-7499.11240185475	-7528.985789599321	-7528.8133578978295	-7537.170375203509	1560244392.989866
1000	5	8	7	3830	0.2	-6957.8786547664085	-6970.703390629149	-6968.3576565578915	-6973.615726705084	1560244178.5871587
1000	5	8	7	3831	0.4	-7657.450820703878	-7682.416339342815	-7680.198590052463	-7691.210315527706	1560244744.180021
1000	5	8	7	3832	0.6	-7407.52546113218	-7432.200408513386	-7435.340320282428	-7445.935613483763	1560245210.531418
1000	5	8	7	3833	0.8	-8075.837130306969	-8116.944826625171	-8106.117141560678	-8122.5684911031285	1560245619.6125705
1000	5	8	7	3834	1.0	-8060.661164557376	-8096.991614681854	-8093.679606939463	-8103.7293358151865	1560244107.7720065
1000	5	9	9	3835	0.0	-7796.880585880567	-7817.175919695523	-7818.933533809146	-7825.611714704568	1560245210.225086
1000	5	9	9	3836	0.2	-8516.522865939389	-8535.285839587661	-8533.895475701356	-8540.320102320453	1560244845.0481975
1000	5	9	9	3837	0.4	-8271.349960584495	-8294.76404628711	-8290.529003123422	-8301.433814893553	1560244354.5977392
1000	5	9	9	3838	0.6	-8003.105995488973	-8021.351008445243	-8023.176102590158	-8029.648241177238	1560246334.6805742
1000	5	9	9	3839	0.8	-7992.355052674467	-8019.815628948987	-8004.104614173628	-8020.734231036507	1560244725.0096517
1000	5	9	9	3840	1.0	-7775.230201917411	-7806.851361666645	-7795.555358648975	-7810.108952894778	1560244011.9617653
1000	5	10	9	3841	0.0	-8072.3025919888005	-8101.437979979599	-8097.397802428082	-8114.16402912918	1560244890.60181
1000	5	10	9	3842	0.2	-8232.258065435992	-8264.237684268173	-8256.542174791217	-8270.369461386925	1560244713.370068
1000	5	10	9	3843	0.4	-8405.626091426726	-8432.647286502804	-8424.837332713487	-8441.020851338892	1560244926.156769
1000	5	10	9	3844	0.6	-8352.494593353043	-8386.915120482789	-8384.835637319178	-8397.042638672516	1560245151.5997367
1000	5	10	9	3845	0.8	-8535.638792393998	-8567.004250061604	-8563.36681775548	-8573.918275358557	1560245152.945381
1000	5	10	9	3846	1.0	-7711.122486081682	-7732.986517185241	-7731.094434095354	-7738.680579081241	1560244211.7303383
1000	5	11	6	3847	0.0	-8439.650834181837	-8467.772721033645	-8467.90431980422	-8474.719166830779	1560245371.6338634
1000	5	11	6	3848	0.2	-8262.499691562505	-8289.82617560797	-8288.879456870345	-8296.621801574078	1560245677.0371935
1000	5	11	6	3849	0.4	-8759.75286900082	-8800.540889576656	-8802.758244058994	-8812.810027524445	1560245408.3759658
1000	5	11	6	3850	0.6	-8099.236817975117	-8122.373707856448	-8127.874450174764	-8132.8495905856225	1560244672.5733511
1000	5	11	6	3851	0.8	-8203.426339366935	-8236.463729488332	-8236.699197047341	-8245.881952827242	1560245345.6011693
1000	5	11	6	3852	1.0	-7796.861614768796	-7829.3189388776245	-7828.162340021876	-7835.066640215498	1560248429.7933195
1000	5	12	7	3853	0.0	-8455.292972792959	-8486.76974182621	-8495.230321373856	-8501.813152504123	1560249248.7507532
1000	5	12	7	3854	0.2	-7966.876231299877	-7997.333582866043	-7995.64229910167	-8004.400674322158	1560245527.2619214
1000	5	12	7	3855	0.4	-8199.160929990729	-8225.912165129277	-8216.497038497553	-8230.612037320774	1560245365.8128812
1000	5	12	7	3856	0.6	-8111.235752960947	-8143.772703309196	-8138.943781121145	-8151.918493250153	1560245066.5265749
1000	5	12	7	3857	0.8	-7867.135538428982	-7905.0611510190565	-7901.865238563648	-7914.307090611978	1560244997.6436696
1000	5	12	7	3858	1.0	-8124.3162828061295	-8164.584475493634	-8157.7142153133145	-8171.623457915331	1560244719.265161
1000	5	13	9	3859	0.0	-7895.7644019989075	-7929.020752183815	-7921.605954482741	-7933.903082205759	1560245519.998049
1000	5	13	9	3860	0.2	-7825.251223650538	-7848.558142583975	-7843.063943579456	-7851.227755203142	1560280282.4690163
1000	5	13	9	3861	0.4	-8166.247092359652	-8185.980668534637	-8179.442491295903	-8190.5351481394455	1560246763.7325516
1000	5	13	9	3862	0.6	-7208.966730767943	-7236.197480069539	-7224.056895853837	-7239.227561804083	1560245021.1636121
1000	5	13	9	3863	0.8	-7743.788706246463	-7778.438217240771	-7773.088751936356	-7785.179886364574	1560245102.4563282
1000	5	13	9	3864	1.0	-8124.997546788167	-8163.060100031496	-8156.635863180509	-8172.230743183921	1560244530.564166
1000	5	14	12	3865	0.0	-7902.291046527379	-7933.87306597027	-7924.44174889098	-7940.1425988017245	1560245639.8051336
1000	5	14	12	3866	0.2	-7638.101427200882	-7661.864169066521	-7650.417712627338	-7665.920319744368	1560247179.143622
1000	5	14	12	3867	0.4	-8390.052132431387	-8422.889523494929	-8416.200211997086	-8430.853410236976	1560244882.740758
1000	5	14	12	3868	0.6	-7657.4081917057765	-7680.253908548588	-7686.225240854597	-7694.244232983912	1560245483.792379
1000	5	14	12	3869	0.8	-8049.1284689766635	-8087.770942168328	-8077.299266572132	-8092.69439834042	1560245109.3622794
1000	5	14	12	3870	1.0	-7471.072714169808	-7506.681086029388	-7497.634822627109	-7510.962687690803	1560244825.862429
1000	5	15	12	3871	0.0	-7718.463828299063	-7756.698461520775	-7750.918012034123	-7768.726880125685	1560248404.515443
1000	5	15	12	3872	0.2	-8051.675390094586	-8075.490589476378	-8062.428465164938	-8080.134771990423	1560245577.3145084
1000	5	15	12	3873	0.4	-7696.746555410515	-7721.301589122677	-7723.0277877591225	-7729.49046420795	1560245234.9362407
1000	5	15	12	3874	0.6	-6579.4425833261585	-6595.061112123478	-6588.833863360142	-6600.4795868176025	1560244774.269391
1000	5	15	12	3875	0.8	-7874.179672289652	-7905.983043315349	-7892.16376974289	-7910.887208847859	1560245352.0395436
1000	5	15	12	3876	1.0	-8343.136837518032	-8374.501261095988	-8376.748949133642	-8388.120041237606	1560244659.0313432
1000	5	16	8	3877	0.0	-8077.080061674748	-8112.2765607747415	-8106.462409836754	-8123.92941773575	1560245404.3395102
1000	5	16	8	3878	0.2	-7667.397238623886	-7695.0809424762465	-7686.181874323592	-7699.790473822392	1560245394.3386776
1000	5	16	8	3879	0.4	-7723.927608188526	-7755.914224906895	-7756.11489824413	-7764.821636646194	1560245201.3797398
1000	5	16	8	3880	0.6	-7770.769048719181	-7808.5848721218545	-7809.090487025838	-7818.919761550742	1560246298.5704494
1000	5	16	8	3881	0.8	-6966.1286656034945	-6986.966322914062	-6990.358100161928	-6992.146064420783	1560245235.340104
1000	5	16	8	3882	1.0	-7716.696186016746	-7752.243530003841	-7746.011965031025	-7756.27967146403	1560244994.9419084
1000	5	17	10	3883	0.0	-8405.61619071215	-8431.988796130947	-8438.192240882065	-8443.728103034466	1560246445.8338935
1000	5	17	10	3884	0.2	-8099.82524124159	-8133.120554577389	-8119.226785276752	-8137.8672907137	1560245542.2341096
1000	5	17	10	3885	0.4	-7741.601811471563	-7763.9546164141575	-7754.9335418356	-7769.041787011873	1560245729.045159
1000	5	17	10	3886	0.6	-7831.338611760052	-7856.086179528358	-7841.956997732594	-7854.9831141184695	1560246377.35243
1000	5	17	10	3887	0.8	-7704.195107825707	-7736.728401563221	-7731.416741233184	-7746.31304113752	1560245848.5255075
1000	5	17	10	3888	1.0	-7886.650029167224	-7905.498972210564	-7901.668733346916	-7908.980671270228	1560246240.8536575
1000	5	18	18	3889	0.0	-8357.54915075743	-8365.30257743886	-8361.983698426407	-8366.253149278691	1560245598.0455363
1000	5	18	18	3890	0.2	-8095.524580227108	-8118.433085257227	-8104.711641633249	-8120.747902062652	1560245544.672569
1000	5	18	18	3891	0.4	-7961.273820567299	-7984.9952655471425	-7972.370691861032	-7987.121654085868	1560245385.951378
1000	5	18	18	3892	0.6	-8361.381719499757	-8385.645688317898	-8374.558164011018	-8386.043413233116	1560246203.325511
1000	5	18	18	3893	0.8	-7547.31455798587	-7564.964673171275	-7552.339986861412	-7567.1985074465565	1560245570.8239236
1000	5	18	18	3894	1.0	-7763.234326505809	-7798.5804269273585	-7781.05163959037	-7806.422916590935	1560245017.4391432
1000	5	19	12	3895	0.0	-7774.0753020826705	-7798.690161525224	-7791.316250053059	-7801.583505864685	1560245495.7570195
1000	5	19	12	3896	0.2	-8252.556753712402	-8271.815429778075	-8268.796184682185	-8278.780438294809	1560245640.3444307
1000	5	19	12	3897	0.4	-8191.931364544794	-8229.440772454716	-8225.450898690371	-8235.948713843212	1560246105.5452359
1000	5	19	12	3898	0.6	-7860.811887950052	-7888.94983648929	-7875.657461403767	-7891.794382015844	1560245715.0843935
1000	5	19	12	3899	0.8	-8443.781118427974	-8486.760993026879	-8478.826150847155	-8496.673912301165	1560245720.315949
1000	5	19	12	3900	1.0	-7862.843712688779	-7896.212064531111	-7884.531032282906	-7903.164849586624	1560245263.5658479
1000	5	20	7	3901	0.0	-7878.295551418988	-7906.635848160385	-7900.194888460255	-7915.090055945413	1560246623.6581812
1000	5	20	7	3902	0.2	-8328.350687151436	-8358.397375180692	-8358.301649842051	-8367.790516838657	1560246427.009665
1000	5	20	7	3903	0.4	-7688.187022893036	-7714.447983531352	-7709.474080648397	-7721.89633826419	1560246215.0729356
1000	5	20	7	3904	0.6	-7862.557131905613	-7888.137893918785	-7882.524941681176	-7896.595016581034	1560245747.2764661
1000	5	20	7	3905	0.8	-7323.174670528969	-7350.544709393579	-7358.737886535586	-7364.884822075421	1560247073.272806
1000	5	20	7	3906	1.0	-8020.509991967922	-8045.495885059377	-8045.124343719752	-8054.234613853413	1560245263.737402
1000	5	21	16	3907	0.0	-8664.7294983258	-8682.764392638022	-8662.298511996092	-8681.670987991214	1560246114.1709902
1000	5	21	16	3908	0.2	-7916.338771401342	-7938.969576200287	-7926.560343513112	-7941.308067890627	1560245539.9749215
1000	5	21	16	3909	0.4	-7028.744639945931	-7048.842482199417	-7042.695253922834	-7051.19392030145	1560245633.3332334
1000	5	21	16	3910	0.6	-7973.479938609583	-7993.398373811913	-7985.202383683742	-7997.353664682995	1560246215.5169935
1000	5	21	16	3911	0.8	-7417.058066666158	-7442.0138489107785	-7424.383115660345	-7443.287669239178	1560245725.9764047
1000	5	21	16	3912	1.0	-8241.949313216572	-8282.785385362	-8263.451349687748	-8287.248931029371	1560245364.7957935
1000	5	22	5	3913	0.0	-8254.036278095098	-8290.731139711921	-8285.952626732873	-8294.969664811792	1560246288.6815362
1000	5	22	5	3914	0.2	-8454.400782831584	-8487.534034015536	-8493.659249275719	-8500.524249049115	1560247141.7994328
1000	5	22	5	3915	0.4	-8087.007366833903	-8108.587761470415	-8110.87278844033	-8114.6066299216245	1560247044.3672004
1000	5	22	5	3916	0.6	-7557.007042157076	-7586.198911250655	-7597.5793326636085	-7601.207769527395	1560280250.218778
1000	5	22	5	3917	0.8	-7894.744488535641	-7909.669740835026	-7901.690425506827	-7908.512600619049	1560246541.3978987
1000	5	22	5	3918	1.0	-7599.193360784111	-7625.9866296448035	-7637.159571540128	-7640.088013909975	1560245873.3153236
1000	5	23	4	3919	0.0	-7493.730762112797	-7511.08329307672	-7511.582772376397	-7516.5477638505445	1560246215.8109221
1000	5	23	4	3920	0.2	-8252.619313591804	-8289.266822197977	-8283.750399747074	-8292.381899257964	1560247337.6064453
1000	5	23	4	3921	0.4	-8047.204424050474	-8068.402971551288	-8066.537859649437	-8070.19082871022	1560246624.493449
1000	5	23	4	3922	0.6	-7719.3069968618465	-7746.087444497852	-7744.621842730892	-7752.478499253802	1560246570.6794026
1000	5	23	4	3923	0.8	-7861.957633913216	-7890.443198970445	-7893.845308454438	-7900.157965674405	1560246816.361187
1000	5	23	4	3924	1.0	-8440.433062240645	-8466.732643297193	-8477.707716630957	-8480.885660381635	1560246089.0417666
1000	5	24	7	3925	0.0	-7767.7445686132705	-7791.121908116108	-7785.3038314006535	-7797.2247500779295	1560246740.0185378
1000	5	24	7	3926	0.2	-8297.27399484483	-8327.910598214068	-8323.121336190501	-8335.953023879334	1560246585.4139736
1000	5	24	7	3927	0.4	-7694.421862260421	-7722.726185647784	-7722.130739061004	-7734.967686222599	1560246578.487545
1000	5	24	7	3928	0.6	-7537.145134769788	-7553.865556621856	-7549.277849995368	-7555.208702203224	1560247645.863129
1000	5	24	7	3929	0.8	-7661.68431256737	-7682.986175918327	-7686.165279730869	-7700.521162051169	1560246188.9023933
1000	5	24	7	3930	1.0	-7481.799778233049	-7504.5251860593235	-7495.966929893906	-7505.512630805473	1560246091.89501
1000	5	25	13	3931	0.0	-8470.39748681962	-8514.172501237761	-8504.101248717365	-8517.759577641105	1560246709.2632277
1000	5	25	13	3932	0.2	-7547.683281041221	-7576.6350457171475	-7573.266737236772	-7583.154412516167	1560246715.737663
1000	5	25	13	3933	0.4	-8401.109965530784	-8435.60977794319	-8424.294180744148	-8442.549354176701	1560246587.0580826
1000	5	25	13	3934	0.6	-8106.463721396334	-8143.153070654538	-8131.238117969136	-8147.41528514327	1560248900.7851098
1000	5	25	13	3935	0.8	-8148.234203394653	-8180.595964869992	-8172.470120833978	-8185.5872724059145	1560246284.9701686
1000	5	25	13	3936	1.0	-8186.908080103757	-8212.996478369605	-8198.987115815966	-8214.25800600784	1560245755.2044377
1000	5	26	15	3937	0.0	-8404.861070204248	-8421.106565047387	-8417.41725875314	-8428.385975310015	1560246362.9964461
1000	5	26	15	3938	0.2	-6993.075599330079	-7007.027309366322	-6999.078389126809	-7008.909479997054	1560246665.2431827
1000	5	26	15	3939	0.4	-7599.339274159558	-7618.1698264540055	-7613.237589308879	-7622.085465750359	1560246551.6254618
1000	5	26	15	3940	0.6	-7600.197494099155	-7617.955442307028	-7615.886469097648	-7626.842923438031	1560246320.975005
1000	5	26	15	3941	0.8	-8179.459391725791	-8218.553010626307	-8215.584814528649	-8230.917018761367	1560246422.8794827
1000	5	26	15	3942	1.0	-7990.406431171672	-8018.136615159667	-8001.834015478017	-8021.557450843752	1560246110.1947107
1000	5	27	14	3943	0.0	-7994.423253705419	-8028.342298022535	-8018.906657350136	-8032.780770397106	1560246268.8502855
1000	5	27	14	3944	0.2	-7963.39985935037	-7988.482976683099	-7986.608310322426	-7995.759411127465	1560246488.4551604
1000	5	27	14	3945	0.4	-7331.80962352081	-7354.488865830837	-7347.16428798665	-7358.030198616427	1560246626.8135505
1000	5	27	14	3946	0.6	-8408.011809687414	-8440.430991907313	-8425.406416319318	-8446.55398781117	1560246750.0403736
1000	5	27	14	3947	0.8	-8324.68552327756	-8355.595774318155	-8340.78368462667	-8355.38397510229	1560247361.8495116
1000	5	27	14	3948	1.0	-8139.6737001333195	-8176.708332541274	-8157.798282070285	-8179.863887672014	1560245986.538925
1000	5	28	17	3949	0.0	-7633.742131620905	-7661.030856395813	-7662.210252598756	-7675.600550245192	1560246295.1631045
1000	5	28	17	3950	0.2	-8241.31631785238	-8269.863962859332	-8258.16525512753	-8274.842439375301	1560246957.9321413
1000	5	28	17	3951	0.4	-8459.653963294091	-8504.407130184267	-8490.120495059677	-8508.149819769482	1560247388.8503945
1000	5	28	17	3952	0.6	-8269.562476418934	-8292.65341840063	-8277.336329012	-8297.018125046028	1560246545.841097
1000	5	28	17	3953	0.8	-7838.22119240875	-7853.472600954219	-7835.868262023869	-7848.102114209654	1560246697.2626324
1000	5	28	17	3954	1.0	-7855.994974033705	-7879.246876730463	-7876.436331663694	-7887.571218312159	1560246245.9168863
1000	5	29	9	3955	0.0	-7843.642392531375	-7874.037456287038	-7869.222397766635	-7879.359098484258	1560246727.9462633
1000	5	29	9	3956	0.2	-7887.039950731836	-7909.428504668749	-7909.081371093276	-7919.576798960055	1560246894.4413118
1000	5	29	9	3957	0.4	-7730.107007817107	-7752.712558825025	-7757.309437403352	-7768.59222299037	1560247056.594171
1000	5	29	9	3958	0.6	-7930.827618380034	-7948.247379443866	-7943.014894754289	-7951.848907612555	1560248248.508153
1000	5	29	9	3959	0.8	-7288.294211000577	-7306.320515460005	-7306.50572120015	-7312.7529722364925	1560247085.5550718
1000	5	29	9	3960	1.0	-7836.077559265855	-7871.565369051017	-7871.566996227292	-7880.1880546942875	1560246705.0419726
1000	5	30	7	3961	0.0	-7952.788177801723	-7979.801416817899	-7969.861846319048	-7985.040435659102	1560248026.3064628
1000	5	30	7	3962	0.2	-7817.025805215348	-7842.522865777031	-7832.267418756428	-7843.007680587576	1560249407.574425
1000	5	30	7	3963	0.4	-7847.374762026724	-7867.3966396453125	-7866.387859760998	-7876.0727695799305	1560279947.9255195
1000	5	30	7	3964	0.6	-7681.085850463763	-7725.836065957926	-7713.116759795107	-7735.603318379158	1560280014.6087902
1000	5	30	7	3965	0.8	-7512.179659858477	-7535.555226862453	-7536.746192689357	-7543.138810891759	1560247324.8608754
1000	5	30	7	3966	1.0	-7855.751563218722	-7889.69353847381	-7892.484204903135	-7898.620070691604	1560256833.0199666
1000	5	31	8	3967	0.0	-8602.626836101448	-8632.96168158708	-8639.811794682195	-8645.920762203905	1560248071.3321905
1000	5	31	8	3968	0.2	-8031.376069045938	-8053.796237326838	-8048.373032833391	-8059.64484713192	1560247831.4155064
1000	5	31	8	3969	0.4	-8636.47778286071	-8651.136415346788	-8643.988177693533	-8651.8402152807	1560247021.7649205
1000	5	31	8	3970	0.6	-8159.126996820676	-8193.451893204745	-8180.290750648568	-8196.414746907863	1560247221.3719454
1000	5	31	8	3971	0.8	-8219.956152036033	-8252.79520088083	-8234.630632354336	-8250.934697062483	1560249106.2607958
1000	5	31	8	3972	1.0	-7215.356742104065	-7225.713751456336	-7217.800518685586	-7227.988733065111	1560246640.2753608
1000	5	32	17	3973	0.0	-7878.969544923509	-7895.441805638766	-7877.108226175506	-7896.290870920789	1560247127.4088895
1000	5	32	17	3974	0.2	-7387.313114971234	-7405.130952889394	-7386.218083897028	-7405.862879604467	1560247757.2183394
1000	5	32	17	3975	0.4	-7204.058662474262	-7218.192320410214	-7210.368934417636	-7217.711775448371	1560247113.3012753
1000	5	32	17	3976	0.6	-7660.651721143637	-7695.746042099892	-7681.698223426725	-7702.733774479602	1560247331.3167353
1000	5	32	17	3977	0.8	-8189.132040378798	-8208.91975912211	-8209.235498882566	-8214.440495905417	1560246959.817005
1000	5	32	17	3978	1.0	-8405.855943545475	-8417.291007267911	-8395.868775333434	-8413.526504407224	1560246646.459157
1000	5	33	7	3979	0.0	-8554.014809499036	-8582.314785453395	-8579.134560587067	-8585.9335154615	1560248112.6605136
1000	5	33	7	3980	0.2	-7621.72056968686	-7662.963547633903	-7669.476378907658	-7679.975012987055	1560248405.7961867
1000	5	33	7	3981	0.4	-7748.506292541369	-7769.619381261659	-7767.0402192849	-7776.875726430212	1560247332.820496
1000	5	33	7	3982	0.6	-7150.846738845834	-7175.315052592929	-7170.170207799216	-7181.797172358813	1560247139.8204598
1000	5	33	7	3983	0.8	-7541.832489103853	-7564.103761024327	-7555.577007797505	-7564.265331059978	1560247850.3157327
1000	5	33	7	3984	1.0	-6939.866016844231	-6969.293281173636	-6965.087665405963	-6977.482444323305	1560247637.9753346
1000	5	34	11	3985	0.0	-7703.64889200368	-7725.970230592213	-7722.013123174562	-7733.076780897513	1560247534.744917
1000	5	34	11	3986	0.2	-7921.887387033394	-7942.981617712819	-7937.196732525146	-7946.355533371497	1560251354.8467646
1000	5	34	11	3987	0.4	-7972.4115912478455	-7995.092828152855	-7993.278819167848	-8004.9741384639	1560247334.193932
1000	5	34	11	3988	0.6	-7608.364225373375	-7630.574176134573	-7626.511034845647	-7636.531191102529	1560246803.4374506
1000	5	34	11	3989	0.8	-7266.844017749414	-7291.540318794837	-7280.401638675021	-7297.3653491822415	1560247380.1815853
1000	5	34	11	3990	1.0	-7642.071542090976	-7662.8249777442015	-7648.903018050976	-7663.664644029776	1560246709.7386477
5000	5	0	19	3991	0.0	-40173.9360910319	-40197.35250606869	-40186.717317916555	-40202.99025563397	1560341465.2638946
5000	5	0	19	3992	0.2	-40487.37927354763	-40494.46751614522	-40489.617421218856	-40493.788506335375	1560342707.67005
5000	5	0	19	3993	0.4	-41380.70548662059	-41413.875882192995	-41393.90406165307	-41418.81657194004	1560340681.383681
5000	5	0	19	3994	0.6	-40790.51764003017	-40796.930941991384	-40713.43713712767	-40724.797654048234	1560340879.5860057
5000	5	0	19	3995	0.8	-40451.5723104433	-40491.27876396134	-40461.598645205486	-40482.534811845566	1560249602.8152728
5000	5	0	19	3996	1.0	-42467.08878541165	-42508.822660007616	-42497.579667742175	-42516.91574165947	1560247324.7647831
5000	5	1	8	3997	0.0	-41769.16373545428	-41785.96429892625	-41786.67091094154	-41792.57489687928	1560341052.3091993
5000	5	1	8	3998	0.2	-42483.127615783735	-42509.479991147564	-42502.23598017453	-42513.96313977828	1560342245.8648899
5000	5	1	8	3999	0.4	-40396.20840174202	-40398.29677536942	-40391.19659969228	-40396.25968073703	1560345667.5207207
5000	5	1	8	4000	0.6	-42202.44061857878	-42221.120133661534	-42214.837818028434	-42222.98301628525	1560342410.792222
5000	5	1	8	4001	0.8	-41773.63281080084	-41790.64762458498	-41783.13291780038	-41795.632174668455	1560251655.7348635
5000	5	1	8	4002	1.0	-39956.17060006813	-39985.59421016632	-39973.341004859554	-39982.037497866004	1560248018.29294
5000	5	2	6	4003	0.0	-38778.531649337645	-38794.909016020116	-38773.92717872828	-38781.69855773574	1560342475.6744807
5000	5	2	6	4004	0.2	-42134.11530382669	-42147.72915510867	-42138.846990532125	-42144.97106771256	1560343693.2410672
5000	5	2	6	4005	0.4	-41065.93209383629	-41084.01601053239	-41083.506422158265	-41088.78053820757	1560344391.823099
5000	5	2	6	4006	0.6	-41916.292392566655	-41926.28491103904	-41902.45809395717	-41908.90280221413	1560341398.1975977
5000	5	2	6	4007	0.8	-41055.44707425346	-41085.55769096197	-41080.626298094096	-41087.42795536785	1560252327.312885
5000	5	2	6	4008	1.0	-38632.509894263625	-38658.608760493196	-38642.86870711765	-38649.40704880143	1560247765.9685156
5000	5	3	8	4009	0.0	-41220.82179786214	-41225.64902223544	-41154.431454424055	-41164.176464443735	1560342101.8910995
5000	5	3	8	4010	0.2	-34220.781599405265	-34251.34718743339	-34254.09683745043	-34262.3940985581	1560344912.2531226
5000	5	3	8	4011	0.4	-34052.52387953641	-34071.62724938166	-34044.57160974747	-34052.93687085504	1560340414.8157978
5000	5	3	8	4012	0.6	-41128.585674528826	-41149.800813053684	-41136.95203088215	-41153.87712878205	1560344845.667746
5000	5	3	8	4013	0.8	-37142.84880771905	-37172.14397349697	-37164.54678023491	-37178.81866432668	1560249898.9663446
5000	5	3	8	4014	1.0	-42156.474997459336	-42175.66179369306	-42176.109238540135	-42178.324469146166	1560247308.6592913
5000	5	4	10	4015	0.0	-37948.2181324834	-37967.34744892118	-37960.186379709354	-37965.6930650544	1560340363.7295942
5000	5	4	10	4016	0.2	-41732.68143349425	-41755.2805834749	-41748.96094014513	-41763.4933924463	1560344590.8888388
5000	5	4	10	4017	0.4	-39677.99728555635	-39681.245202869024	-39675.65602117732	-39680.91392110103	1560342444.478674
5000	5	4	10	4018	0.6	-40182.977805727336	-40209.358269825934	-40200.41085139603	-40211.69185997975	1560340263.2549353
5000	5	4	10	4019	0.8	-38253.07236285483	-38270.33950479228	-38253.006573108636	-38266.78331029278	1560341919.392594
5000	5	4	10	4020	1.0	-38978.21629944081	-39006.887794107155	-38993.75711121083	-39009.049236030056	1560247633.2939982
5000	5	5	14	4021	0.0	-41376.21235395563	-41411.17825990713	-41392.68805146348	-41413.062130102335	1560342912.8789032
5000	5	5	14	4022	0.2	-36680.15979785714	-36705.15372942225	-36686.975737785	-36703.090829870715	1560340216.9218829
5000	5	5	14	4023	0.4	-39989.59088539811	-40026.27513805371	-40013.993374752245	-40031.21998171502	1560341537.361026
5000	5	5	14	4024	0.6	-39445.64186860061	-39460.57131493103	-39438.9217306651	-39446.99542617784	1560340444.654131
5000	5	5	14	4025	0.8	-40943.2418021849	-40977.74126553105	-40941.14498290577	-40966.439244397385	1560249987.0082994
5000	5	5	14	4026	1.0	-38533.072064512635	-38560.16896124295	-38534.228711915726	-38557.23639652766	1560248086.3347254
5000	5	6	6	4027	0.0	-41102.48596951156	-41119.352020325365	-41114.2403461532	-41118.670633713584	1560341235.028257
5000	5	6	6	4028	0.2	-42886.54293427606	-42913.3108401298	-42922.0958543116	-42928.5415309702	1560341963.301621
5000	5	6	6	4029	0.4	-39034.45563402092	-39041.453671813615	-39034.06590607036	-39039.25551680189	1560341759.5005867
5000	5	6	6	4030	0.6	-39463.363941194606	-39494.978640918634	-39498.3702347804	-39507.74825480147	1560344772.418054
5000	5	6	6	4031	0.8	-40166.802565087215	-40209.49357650476	-40204.36502707552	-40211.57369459652	1560252301.9289048
5000	5	6	6	4032	1.0	-40386.569004455116	-40421.88927267767	-40421.86106040777	-40431.213870001135	1560248410.3305774
5000	5	7	4	4033	0.0	-38756.83896905002	-38764.66693444022	-38745.354356317446	-38747.22702931753	1560341361.2152853
5000	5	7	4	4034	0.2	-38877.04145304166	-38884.006295930856	-38888.607220058264	-38894.339519065026	1560344633.8903017
